file,row,predicted_alarm,predicted_alarm_label
FOC_20190801_06,762,0,Normal
FOC_20190801_06,763,0,Normal
FOC_20190801_06,764,0,Normal
FOC_20190801_06,765,0,Normal
FOC_20190801_06,766,0,Normal
FOC_20190801_06,767,0,Normal
FOC_20190801_06,768,0,Normal
FOC_20190801_06,769,0,Normal
FOC_20190801_06,770,0,Normal
FOC_20190801_06,771,0,Normal
FOC_20190801_06,772,0,Normal
FOC_20190801_06,773,0,Normal
FOC_20190801_06,774,0,Normal
FOC_20190801_06,775,0,Normal
FOC_20190801_06,776,0,Normal
FOC_20190801_06,777,0,Normal
FOC_20190801_06,778,0,Normal
FOC_20190801_06,779,0,Normal
FOC_20190801_06,780,0,Normal
FOC_20190801_06,781,0,Normal
FOC_20190801_06,782,0,Normal
FOC_20190801_06,783,0,Normal
FOC_20190801_06,784,0,Normal
FOC_20190801_06,785,0,Normal
FOC_20190801_06,786,0,Normal
FOC_20190801_06,787,0,Normal
FOC_20190801_06,788,0,Normal
FOC_20190801_06,789,0,Normal
FOC_20190801_06,790,0,Normal
FOC_20190801_06,791,0,Normal
FOC_20190801_06,792,0,Normal
FOC_20190801_06,793,0,Normal
FOC_20190801_06,794,0,Normal
FOC_20190801_06,795,0,Normal
FOC_20190801_06,796,0,Normal
FOC_20190801_06,797,0,Normal
FOC_20190801_06,798,0,Normal
FOC_20190801_06,799,0,Normal
FOC_20190801_06,800,0,Normal
FOC_20190801_06,801,0,Normal
FOC_20190801_06,802,0,Normal
FOC_20190801_06,803,0,Normal
FOC_20190801_06,804,0,Normal
FOC_20190801_06,805,0,Normal
FOC_20190801_06,806,0,Normal
FOC_20190801_06,807,0,Normal
FOC_20190801_06,808,0,Normal
FOC_20190801_06,809,0,Normal
FOC_20190801_06,810,0,Normal
FOC_20190801_06,811,0,Normal
FOC_20190801_06,812,0,Normal
FOC_20190801_06,813,0,Normal
FOC_20190801_06,814,0,Normal
FOC_20190801_06,815,0,Normal
FOC_20190801_06,816,0,Normal
FOC_20190801_06,817,0,Normal
FOC_20190801_06,818,0,Normal
FOC_20190801_06,819,0,Normal
FOC_20190801_06,820,0,Normal
FOC_20190801_06,821,0,Normal
FOC_20190801_06,822,0,Normal
FOC_20190801_06,823,0,Normal
FOC_20190801_06,824,0,Normal
FOC_20190801_06,825,0,Normal
FOC_20190801_06,826,0,Normal
FOC_20190801_06,827,0,Normal
FOC_20190801_06,828,0,Normal
FOC_20190801_06,829,0,Normal
FOC_20190801_06,830,0,Normal
FOC_20190801_06,831,0,Normal
FOC_20190801_06,832,0,Normal
FOC_20190801_06,833,0,Normal
FOC_20190801_06,834,0,Normal
FOC_20190801_06,835,0,Normal
FOC_20190801_06,836,0,Normal
FOC_20190801_06,837,0,Normal
FOC_20190801_06,838,0,Normal
FOC_20190801_06,839,0,Normal
FOC_20190801_06,840,0,Normal
FOC_20190801_06,841,0,Normal
FOC_20190801_06,842,0,Normal
FOC_20190801_06,843,0,Normal
FOC_20190801_06,844,0,Normal
FOC_20190801_06,845,0,Normal
FOC_20190801_06,846,0,Normal
FOC_20190801_06,847,0,Normal
FOC_20190801_06,848,0,Normal
FOC_20190801_06,849,0,Normal
FOC_20190801_06,850,0,Normal
FOC_20190801_06,851,0,Normal
FOC_20190801_06,852,0,Normal
FOC_20190801_06,853,0,Normal
FOC_20190801_06,854,0,Normal
FOC_20190801_06,855,0,Normal
FOC_20190801_06,856,0,Normal
FOC_20190801_06,857,0,Normal
FOC_20190801_06,858,0,Normal
FOC_20190801_06,859,0,Normal
FOC_20190801_06,860,0,Normal
FOC_20190801_06,861,0,Normal
FOC_20190801_06,862,0,Normal
FOC_20190801_06,863,0,Normal
FOC_20190801_06,864,0,Normal
FOC_20190801_06,865,0,Normal
FOC_20190801_06,866,0,Normal
FOC_20190801_06,867,0,Normal
FOC_20190801_06,868,0,Normal
FOC_20190801_06,869,0,Normal
FOC_20190801_06,870,0,Normal
FOC_20190801_06,871,0,Normal
FOC_20190801_06,872,0,Normal
FOC_20190801_06,873,0,Normal
FOC_20190801_06,874,0,Normal
FOC_20190801_06,875,0,Normal
FOC_20190801_06,876,0,Normal
FOC_20190801_06,877,0,Normal
FOC_20190801_06,878,0,Normal
FOC_20190801_06,879,0,Normal
FOC_20190801_06,880,0,Normal
FOC_20190801_06,881,0,Normal
FOC_20190801_06,882,0,Normal
FOC_20190801_06,883,0,Normal
FOC_20190801_06,884,0,Normal
FOC_20190801_06,885,0,Normal
FOC_20190801_06,886,0,Normal
FOC_20190801_06,887,0,Normal
FOC_20190801_06,888,0,Normal
FOC_20190801_06,889,0,Normal
FOC_20190801_06,890,0,Normal
FOC_20190801_06,891,0,Normal
FOC_20190801_06,892,0,Normal
FOC_20190801_06,893,0,Normal
FOC_20190801_06,894,0,Normal
FOC_20190801_06,895,0,Normal
FOC_20190801_06,896,0,Normal
FOC_20190801_06,897,0,Normal
FOC_20190801_06,898,0,Normal
FOC_20190801_06,899,0,Normal
FOC_20190801_06,900,0,Normal
FOC_20190801_06,901,0,Normal
FOC_20190801_06,902,0,Normal
FOC_20190801_06,903,0,Normal
FOC_20190801_06,904,0,Normal
FOC_20190801_06,905,0,Normal
FOC_20190801_06,906,0,Normal
FOC_20190801_06,907,0,Normal
FOC_20190801_06,908,0,Normal
FOC_20190801_06,909,0,Normal
FOC_20190801_06,910,0,Normal
FOC_20190801_06,911,0,Normal
FOC_20190801_06,912,0,Normal
FOC_20190801_06,913,0,Normal
FOC_20190801_06,914,0,Normal
FOC_20190801_06,915,0,Normal
FOC_20190801_06,916,0,Normal
FOC_20190801_06,917,0,Normal
FOC_20190801_06,918,0,Normal
FOC_20190801_06,919,0,Normal
FOC_20190801_06,920,0,Normal
FOC_20190801_06,921,0,Normal
FOC_20190801_06,922,0,Normal
FOC_20190801_06,923,0,Normal
FOC_20190801_06,924,0,Normal
FOC_20190801_06,925,0,Normal
FOC_20190801_06,926,0,Normal
FOC_20190801_06,927,0,Normal
FOC_20190801_06,928,0,Normal
FOC_20190801_06,929,0,Normal
FOC_20190801_06,930,0,Normal
FOC_20190801_06,931,0,Normal
FOC_20190801_06,932,0,Normal
FOC_20190801_06,933,0,Normal
FOC_20190801_06,934,0,Normal
FOC_20190801_06,935,0,Normal
FOC_20190801_06,936,0,Normal
FOC_20190801_06,937,0,Normal
FOC_20190801_06,938,0,Normal
FOC_20190801_06,939,0,Normal
FOC_20190801_06,940,0,Normal
FOC_20190801_06,941,0,Normal
FOC_20190801_06,942,0,Normal
FOC_20190801_06,943,0,Normal
FOC_20190801_06,944,0,Normal
FOC_20190801_06,945,0,Normal
FOC_20190801_06,946,0,Normal
FOC_20190801_06,947,0,Normal
FOC_20190801_06,948,0,Normal
FOC_20190801_06,949,0,Normal
FOC_20190801_06,950,0,Normal
FOC_20190801_06,951,0,Normal
FOC_20190801_06,952,0,Normal
FOC_20190801_06,953,0,Normal
FOC_20190801_06,954,0,Normal
FOC_20190801_06,955,0,Normal
FOC_20190801_06,956,0,Normal
FOC_20190801_06,957,0,Normal
FOC_20190801_06,958,0,Normal
FOC_20190801_06,959,0,Normal
FOC_20190801_06,960,0,Normal
FOC_20190801_06,961,0,Normal
FOC_20190801_06,962,0,Normal
FOC_20190801_06,963,0,Normal
FOC_20190801_06,964,0,Normal
FOC_20190801_06,965,0,Normal
FOC_20190801_06,966,0,Normal
FOC_20190801_06,967,0,Normal
FOC_20190801_06,968,0,Normal
FOC_20190801_06,969,0,Normal
FOC_20190801_06,970,0,Normal
FOC_20190801_06,971,0,Normal
FOC_20190801_06,972,0,Normal
FOC_20190801_06,973,0,Normal
FOC_20190801_06,974,0,Normal
FOC_20190801_06,975,0,Normal
FOC_20190801_06,976,0,Normal
FOC_20190801_06,977,0,Normal
FOC_20190801_06,978,0,Normal
FOC_20190801_06,979,0,Normal
FOC_20190801_06,980,0,Normal
FOC_20190801_06,981,0,Normal
FOC_20190801_06,982,0,Normal
FOC_20190801_06,983,0,Normal
FOC_20190801_06,984,0,Normal
FOC_20190801_06,985,0,Normal
FOC_20190801_06,986,0,Normal
FOC_20190801_06,987,0,Normal
FOC_20190801_06,988,0,Normal
FOC_20190801_06,989,0,Normal
FOC_20190801_06,990,0,Normal
FOC_20190801_06,991,0,Normal
FOC_20190801_06,992,0,Normal
FOC_20190801_06,993,0,Normal
FOC_20190801_06,994,0,Normal
FOC_20190801_06,995,0,Normal
FOC_20190801_06,996,0,Normal
FOC_20190801_06,997,0,Normal
FOC_20190801_06,998,0,Normal
FOC_20190801_06,999,0,Normal
FOC_20190801_06,1000,0,Normal
FOC_20190801_06,1001,0,Normal
FOC_20190801_06,1002,0,Normal
FOC_20190801_06,1003,0,Normal
FOC_20190801_06,1004,0,Normal
FOC_20190801_06,1005,0,Normal
FOC_20190801_06,1006,0,Normal
FOC_20190801_06,1007,0,Normal
FOC_20190801_06,1008,0,Normal
FOC_20190801_06,1009,0,Normal
FOC_20190801_06,1010,0,Normal
FOC_20190801_06,1011,0,Normal
FOC_20190801_06,1012,0,Normal
FOC_20190801_06,1013,0,Normal
FOC_20190801_06,1014,0,Normal
FOC_20190801_06,1015,0,Normal
FOC_20190801_06,1016,0,Normal
FOC_20190801_06,1017,0,Normal
FOC_20190801_06,1018,0,Normal
FOC_20190801_06,1019,0,Normal
FOC_20190801_06,1020,0,Normal
FOC_20190801_06,1021,0,Normal
FOC_20190801_06,1022,0,Normal
FOC_20190801_06,1023,0,Normal
FOC_20190801_06,1024,0,Normal
FOC_20190801_06,1025,0,Normal
FOC_20190801_06,1026,0,Normal
FOC_20190801_06,1027,0,Normal
FOC_20190801_06,1028,0,Normal
FOC_20190801_06,1029,0,Normal
FOC_20190801_06,1030,0,Normal
FOC_20190801_06,1031,0,Normal
FOC_20190801_06,1032,0,Normal
FOC_20190801_06,1033,0,Normal
FOC_20190801_06,1034,0,Normal
FOC_20190801_06,1035,0,Normal
FOC_20190801_06,1036,0,Normal
FOC_20190801_06,1037,0,Normal
FOC_20190801_06,1038,0,Normal
FOC_20190801_06,1039,0,Normal
FOC_20190801_06,1040,0,Normal
FOC_20190801_06,1041,0,Normal
FOC_20190801_06,1042,0,Normal
FOC_20190801_06,1043,0,Normal
FOC_20190801_06,1044,0,Normal
FOC_20190801_06,1045,0,Normal
FOC_20190801_06,1046,0,Normal
FOC_20190801_06,1047,0,Normal
FOC_20190801_06,1048,0,Normal
FOC_20190801_06,1049,0,Normal
FOC_20190801_06,1050,0,Normal
FOC_20190801_06,1051,0,Normal
FOC_20190801_06,1052,0,Normal
FOC_20190801_06,1053,0,Normal
FOC_20190801_06,1054,0,Normal
FOC_20190801_06,1055,0,Normal
FOC_20190801_06,1056,0,Normal
FOC_20190801_06,1057,0,Normal
FOC_20190801_06,1058,0,Normal
FOC_20190801_06,1059,0,Normal
FOC_20190801_06,1060,0,Normal
FOC_20190801_06,1061,0,Normal
FOC_20190801_06,1062,0,Normal
FOC_20190801_06,1063,0,Normal
FOC_20190801_06,1064,0,Normal
FOC_20190801_06,1065,0,Normal
FOC_20190801_06,1066,0,Normal
FOC_20190801_06,1067,0,Normal
FOC_20190801_06,1068,0,Normal
FOC_20190801_06,1069,0,Normal
FOC_20190801_06,1070,0,Normal
FOC_20190801_06,1071,0,Normal
FOC_20190801_06,1072,0,Normal
FOC_20190801_06,1073,0,Normal
FOC_20190801_06,1074,0,Normal
FOC_20190801_06,1075,0,Normal
FOC_20190801_06,1076,0,Normal
FOC_20190801_06,1077,0,Normal
FOC_20190801_06,1078,0,Normal
FOC_20190801_06,1079,0,Normal
FOC_20190801_06,1080,0,Normal
FOC_20190801_06,1081,0,Normal
FOC_20190801_06,1082,0,Normal
FOC_20190801_06,1083,0,Normal
FOC_20190801_06,1084,0,Normal
FOC_20190801_06,1085,0,Normal
FOC_20190801_06,1086,0,Normal
FOC_20190801_06,1087,0,Normal
FOC_20190801_06,1088,0,Normal
FOC_20190801_06,1089,0,Normal
FOC_20190801_06,1090,0,Normal
FOC_20190801_06,1091,0,Normal
FOC_20190801_06,1092,0,Normal
FOC_20190801_06,1093,0,Normal
FOC_20190801_06,1094,0,Normal
FOC_20190801_06,1095,0,Normal
FOC_20190801_06,1096,0,Normal
FOC_20190801_06,1097,0,Normal
FOC_20190801_06,1098,0,Normal
FOC_20190801_06,1099,0,Normal
FOC_20190801_06,1100,0,Normal
FOC_20190801_06,1101,0,Normal
FOC_20190801_06,1102,0,Normal
FOC_20190801_06,1103,0,Normal
FOC_20190801_06,1104,0,Normal
FOC_20190801_06,1105,0,Normal
FOC_20190801_06,1106,0,Normal
FOC_20190801_06,1107,0,Normal
FOC_20190801_06,1108,0,Normal
FOC_20190801_06,1109,0,Normal
FOC_20190801_06,1110,0,Normal
FOC_20190801_06,1111,0,Normal
FOC_20190801_06,1112,0,Normal
FOC_20190801_06,1113,0,Normal
FOC_20190801_06,1114,0,Normal
FOC_20190801_06,1115,0,Normal
FOC_20190801_06,1116,0,Normal
FOC_20190801_06,1117,0,Normal
FOC_20190801_06,1118,0,Normal
FOC_20190801_06,1119,0,Normal
FOC_20190801_06,1120,0,Normal
FOC_20190801_06,1121,0,Normal
FOC_20190801_06,1122,0,Normal
FOC_20190801_06,1123,0,Normal
FOC_20190801_06,1124,0,Normal
FOC_20190801_06,1125,0,Normal
FOC_20190801_06,1126,0,Normal
FOC_20190801_06,1127,0,Normal
FOC_20190801_06,1128,0,Normal
FOC_20190801_06,1129,0,Normal
FOC_20190801_06,1130,0,Normal
FOC_20190801_06,1131,0,Normal
FOC_20190801_06,1132,0,Normal
FOC_20190801_06,1133,0,Normal
FOC_20190801_06,1134,0,Normal
FOC_20190801_06,1135,0,Normal
FOC_20190801_06,1136,0,Normal
FOC_20190801_06,1137,0,Normal
FOC_20190801_06,1138,0,Normal
FOC_20190801_06,1139,0,Normal
FOC_20190801_06,1140,0,Normal
FOC_20190801_06,1141,0,Normal
FOC_20190801_06,1142,0,Normal
FOC_20190801_06,1143,0,Normal
FOC_20190801_06,1144,0,Normal
FOC_20190801_06,1145,0,Normal
FOC_20190801_06,1146,0,Normal
FOC_20190801_06,1147,0,Normal
FOC_20190801_06,1148,0,Normal
FOC_20190801_06,1149,0,Normal
FOC_20190801_06,1150,0,Normal
FOC_20190801_06,1151,0,Normal
FOC_20190801_06,1152,0,Normal
FOC_20190801_06,1153,0,Normal
FOC_20190801_06,1154,0,Normal
FOC_20190801_06,1155,0,Normal
FOC_20190801_06,1156,0,Normal
FOC_20190801_06,1157,0,Normal
FOC_20190801_06,1158,0,Normal
FOC_20190801_06,1159,0,Normal
FOC_20190801_06,1160,0,Normal
FOC_20190801_06,1161,0,Normal
FOC_20190801_06,1162,0,Normal
FOC_20190801_06,1163,0,Normal
FOC_20190801_06,1164,0,Normal
FOC_20190801_06,1165,0,Normal
FOC_20190801_06,1166,0,Normal
FOC_20190801_06,1167,0,Normal
FOC_20190801_06,1168,0,Normal
FOC_20190801_06,1169,0,Normal
FOC_20190801_06,1170,0,Normal
FOC_20190801_06,1171,0,Normal
FOC_20190801_06,1172,0,Normal
FOC_20190801_06,1173,0,Normal
FOC_20190801_06,1174,0,Normal
FOC_20190801_06,1175,0,Normal
FOC_20190801_06,1176,0,Normal
FOC_20190801_06,1177,0,Normal
FOC_20190801_06,1178,0,Normal
FOC_20190801_06,1179,0,Normal
FOC_20190801_06,1180,0,Normal
FOC_20190801_06,1181,0,Normal
FOC_20190801_06,1182,0,Normal
FOC_20190801_06,1183,0,Normal
FOC_20190801_06,1184,0,Normal
FOC_20190801_06,1185,0,Normal
FOC_20190801_06,1186,0,Normal
FOC_20190801_06,1187,0,Normal
FOC_20190801_06,1188,0,Normal
FOC_20190801_06,1189,0,Normal
FOC_20190801_06,1190,0,Normal
FOC_20190801_06,1191,0,Normal
FOC_20190801_06,1192,0,Normal
FOC_20190801_06,1193,0,Normal
FOC_20190801_06,1194,0,Normal
FOC_20190801_06,1195,0,Normal
FOC_20190801_06,1196,0,Normal
FOC_20190801_06,1197,0,Normal
FOC_20190801_06,1198,0,Normal
FOC_20190801_06,1199,0,Normal
FOC_20190812_09,0,0,Normal
FOC_20190812_09,1,0,Normal
FOC_20190812_09,2,0,Normal
FOC_20190812_09,3,0,Normal
FOC_20190812_09,4,0,Normal
FOC_20190812_09,5,0,Normal
FOC_20190812_09,6,0,Normal
FOC_20190812_09,7,0,Normal
FOC_20190812_09,8,0,Normal
FOC_20190812_09,9,0,Normal
FOC_20190812_09,10,0,Normal
FOC_20190812_09,11,0,Normal
FOC_20190812_09,12,0,Normal
FOC_20190812_09,13,0,Normal
FOC_20190812_09,14,0,Normal
FOC_20190812_09,15,0,Normal
FOC_20190812_09,16,0,Normal
FOC_20190812_09,17,0,Normal
FOC_20190812_09,18,0,Normal
FOC_20190812_09,19,0,Normal
FOC_20190812_09,20,0,Normal
FOC_20190812_09,21,0,Normal
FOC_20190812_09,22,0,Normal
FOC_20190812_09,23,0,Normal
FOC_20190812_09,24,0,Normal
FOC_20190812_09,25,0,Normal
FOC_20190812_09,26,0,Normal
FOC_20190812_09,27,0,Normal
FOC_20190812_09,28,0,Normal
FOC_20190812_09,29,0,Normal
FOC_20190812_09,30,0,Normal
FOC_20190812_09,31,0,Normal
FOC_20190812_09,32,0,Normal
FOC_20190812_09,33,0,Normal
FOC_20190812_09,34,0,Normal
FOC_20190812_09,35,0,Normal
FOC_20190812_09,36,0,Normal
FOC_20190812_09,37,0,Normal
FOC_20190812_09,38,0,Normal
FOC_20190812_09,39,0,Normal
FOC_20190812_09,40,0,Normal
FOC_20190812_09,41,0,Normal
FOC_20190812_09,42,0,Normal
FOC_20190812_09,43,0,Normal
FOC_20190812_09,44,0,Normal
FOC_20190812_09,45,0,Normal
FOC_20190812_09,46,0,Normal
FOC_20190812_09,47,0,Normal
FOC_20190812_09,48,0,Normal
FOC_20190812_09,49,0,Normal
FOC_20190812_09,50,0,Normal
FOC_20190812_09,51,0,Normal
FOC_20190812_09,52,0,Normal
FOC_20190812_09,53,0,Normal
FOC_20190812_09,54,0,Normal
FOC_20190812_09,55,0,Normal
FOC_20190812_09,56,0,Normal
FOC_20190812_09,57,0,Normal
FOC_20190812_09,58,0,Normal
FOC_20190812_09,59,0,Normal
FOC_20190812_09,60,0,Normal
FOC_20190812_09,61,0,Normal
FOC_20190812_09,62,0,Normal
FOC_20190812_09,63,0,Normal
FOC_20190812_09,64,0,Normal
FOC_20190812_09,65,0,Normal
FOC_20190812_09,66,0,Normal
FOC_20190812_09,67,0,Normal
FOC_20190812_09,68,0,Normal
FOC_20190812_09,69,0,Normal
FOC_20190812_09,70,0,Normal
FOC_20190812_09,71,0,Normal
FOC_20190812_09,72,0,Normal
FOC_20190812_09,73,0,Normal
FOC_20190812_09,74,0,Normal
FOC_20190812_09,75,0,Normal
FOC_20190812_09,76,0,Normal
FOC_20190812_09,77,0,Normal
FOC_20190812_09,78,0,Normal
FOC_20190812_09,79,0,Normal
FOC_20190812_09,80,0,Normal
FOC_20190812_09,81,0,Normal
FOC_20190812_09,82,0,Normal
FOC_20190812_09,83,0,Normal
FOC_20190812_09,84,0,Normal
FOC_20190812_09,85,0,Normal
FOC_20190812_09,86,0,Normal
FOC_20190812_09,87,0,Normal
FOC_20190812_09,88,0,Normal
FOC_20190812_09,89,0,Normal
FOC_20190812_09,90,0,Normal
FOC_20190812_09,91,0,Normal
FOC_20190812_09,92,0,Normal
FOC_20190812_09,93,0,Normal
FOC_20190812_09,94,0,Normal
FOC_20190812_09,95,0,Normal
FOC_20190812_09,96,0,Normal
FOC_20190812_09,97,0,Normal
FOC_20190812_09,98,0,Normal
FOC_20190812_09,99,0,Normal
FOC_20190812_09,100,0,Normal
FOC_20190812_09,101,0,Normal
FOC_20190812_09,102,0,Normal
FOC_20190812_09,103,0,Normal
FOC_20190812_09,104,0,Normal
FOC_20190812_09,105,0,Normal
FOC_20190812_09,106,0,Normal
FOC_20190812_09,107,0,Normal
FOC_20190812_09,108,0,Normal
FOC_20190812_09,109,0,Normal
FOC_20190812_09,110,0,Normal
FOC_20190812_09,111,0,Normal
FOC_20190812_09,112,0,Normal
FOC_20190812_09,113,0,Normal
FOC_20190812_09,114,0,Normal
FOC_20190812_09,115,0,Normal
FOC_20190812_09,116,0,Normal
FOC_20190812_09,117,0,Normal
FOC_20190812_09,118,0,Normal
FOC_20190812_09,119,0,Normal
FOC_20190812_09,120,0,Normal
FOC_20190812_09,121,0,Normal
FOC_20190812_09,122,0,Normal
FOC_20190812_09,123,0,Normal
FOC_20190812_09,124,0,Normal
FOC_20190812_09,125,0,Normal
FOC_20190812_09,126,0,Normal
FOC_20190812_09,127,0,Normal
FOC_20190812_09,128,0,Normal
FOC_20190812_09,129,0,Normal
FOC_20190812_09,130,0,Normal
FOC_20190812_09,131,0,Normal
FOC_20190812_09,132,0,Normal
FOC_20190812_09,133,0,Normal
FOC_20190812_09,134,0,Normal
FOC_20190812_09,135,0,Normal
FOC_20190812_09,136,0,Normal
FOC_20190812_09,137,0,Normal
FOC_20190812_09,138,0,Normal
FOC_20190812_09,139,0,Normal
FOC_20190812_09,140,0,Normal
FOC_20190812_09,141,0,Normal
FOC_20190812_09,142,0,Normal
FOC_20190812_09,143,0,Normal
FOC_20190812_09,144,0,Normal
FOC_20190812_09,145,0,Normal
FOC_20190812_09,146,0,Normal
FOC_20190812_09,147,0,Normal
FOC_20190812_09,148,0,Normal
FOC_20190812_09,149,0,Normal
FOC_20190812_09,150,0,Normal
FOC_20190812_09,151,0,Normal
FOC_20190812_09,152,0,Normal
FOC_20190812_09,153,0,Normal
FOC_20190812_09,154,0,Normal
FOC_20190812_09,155,0,Normal
FOC_20190812_09,156,0,Normal
FOC_20190812_09,157,0,Normal
FOC_20190812_09,158,0,Normal
FOC_20190812_09,159,0,Normal
FOC_20190812_09,160,0,Normal
FOC_20190812_09,161,0,Normal
FOC_20190812_09,162,0,Normal
FOC_20190812_09,163,0,Normal
FOC_20190812_09,164,1,Fault
FOC_20190812_09,165,0,Normal
FOC_20190812_09,166,0,Normal
FOC_20190812_09,167,0,Normal
FOC_20190812_09,168,0,Normal
FOC_20190812_09,169,0,Normal
FOC_20190812_09,170,0,Normal
FOC_20190812_09,171,0,Normal
FOC_20190812_09,172,0,Normal
FOC_20190812_09,173,0,Normal
FOC_20190812_09,174,0,Normal
FOC_20190812_09,175,0,Normal
FOC_20190812_09,176,0,Normal
FOC_20190812_09,177,0,Normal
FOC_20190812_09,178,0,Normal
FOC_20190812_09,179,0,Normal
FOC_20190812_09,180,0,Normal
FOC_20190812_09,181,0,Normal
FOC_20190812_09,182,0,Normal
FOC_20190812_09,183,0,Normal
FOC_20190812_09,184,0,Normal
FOC_20190812_09,185,0,Normal
FOC_20190812_09,186,0,Normal
FOC_20190812_09,187,0,Normal
FOC_20190812_09,188,0,Normal
FOC_20190812_09,189,0,Normal
FOC_20190812_09,190,0,Normal
FOC_20190812_09,191,0,Normal
FOC_20190812_09,192,0,Normal
FOC_20190812_09,193,0,Normal
FOC_20190812_09,194,0,Normal
FOC_20190812_09,195,0,Normal
FOC_20190812_09,196,0,Normal
FOC_20190812_09,197,0,Normal
FOC_20190812_09,198,0,Normal
FOC_20190812_09,199,0,Normal
FOC_20190812_09,200,0,Normal
FOC_20190812_09,201,0,Normal
FOC_20190812_09,202,0,Normal
FOC_20190812_09,203,0,Normal
FOC_20190812_09,204,0,Normal
FOC_20190812_09,205,0,Normal
FOC_20190812_09,206,0,Normal
FOC_20190812_09,207,0,Normal
FOC_20190812_09,208,0,Normal
FOC_20190812_09,209,0,Normal
FOC_20190812_09,210,0,Normal
FOC_20190812_09,211,0,Normal
FOC_20190812_09,212,0,Normal
FOC_20190812_09,213,0,Normal
FOC_20190812_09,214,0,Normal
FOC_20190812_09,215,0,Normal
FOC_20190812_09,216,0,Normal
FOC_20190812_09,217,0,Normal
FOC_20190812_09,218,0,Normal
FOC_20190812_09,219,0,Normal
FOC_20190812_09,220,0,Normal
FOC_20190812_09,221,0,Normal
FOC_20190812_09,222,0,Normal
FOC_20190812_09,223,0,Normal
FOC_20190812_09,224,0,Normal
FOC_20190812_09,225,0,Normal
FOC_20190812_09,226,0,Normal
FOC_20190812_09,227,0,Normal
FOC_20190812_09,228,0,Normal
FOC_20190812_09,229,0,Normal
FOC_20190812_09,230,0,Normal
FOC_20190812_09,231,0,Normal
FOC_20190812_09,232,0,Normal
FOC_20190812_09,233,0,Normal
FOC_20190812_09,234,0,Normal
FOC_20190812_09,235,0,Normal
FOC_20190812_09,236,0,Normal
FOC_20190812_09,237,1,Fault
FOC_20190812_09,238,0,Normal
FOC_20190812_09,239,0,Normal
FOC_20190812_09,240,0,Normal
FOC_20190812_09,241,0,Normal
FOC_20190812_09,242,0,Normal
FOC_20190812_09,243,0,Normal
FOC_20190812_09,244,0,Normal
FOC_20190812_09,245,0,Normal
FOC_20190812_09,246,0,Normal
FOC_20190812_09,247,0,Normal
FOC_20190812_09,248,0,Normal
FOC_20190812_09,249,0,Normal
FOC_20190812_09,250,0,Normal
FOC_20190812_09,251,0,Normal
FOC_20190812_09,252,0,Normal
FOC_20190812_09,253,0,Normal
FOC_20190812_09,254,0,Normal
FOC_20190812_09,255,0,Normal
FOC_20190812_09,256,0,Normal
FOC_20190812_09,257,0,Normal
FOC_20190812_09,258,0,Normal
FOC_20190812_09,259,0,Normal
FOC_20190812_09,260,0,Normal
FOC_20190812_09,261,0,Normal
FOC_20190812_09,262,0,Normal
FOC_20190812_09,263,0,Normal
FOC_20190812_09,264,0,Normal
FOC_20190812_09,265,0,Normal
FOC_20190812_09,266,0,Normal
FOC_20190812_09,267,0,Normal
FOC_20190812_09,268,0,Normal
FOC_20190812_09,269,0,Normal
FOC_20190812_09,270,0,Normal
FOC_20190812_09,271,0,Normal
FOC_20190812_09,272,0,Normal
FOC_20190812_09,273,0,Normal
FOC_20190812_09,274,0,Normal
FOC_20190812_09,275,0,Normal
FOC_20190812_09,276,0,Normal
FOC_20190812_09,277,0,Normal
FOC_20190812_09,278,0,Normal
FOC_20190812_09,279,0,Normal
FOC_20190812_09,280,0,Normal
FOC_20190812_09,281,0,Normal
FOC_20190812_09,282,0,Normal
FOC_20190812_09,283,0,Normal
FOC_20190812_09,284,0,Normal
FOC_20190812_09,285,0,Normal
FOC_20190812_09,286,0,Normal
FOC_20190812_09,287,0,Normal
FOC_20190812_09,288,0,Normal
FOC_20190812_09,289,0,Normal
FOC_20190812_09,290,0,Normal
FOC_20190812_09,291,0,Normal
FOC_20190812_09,292,0,Normal
FOC_20190812_09,293,0,Normal
FOC_20190812_09,294,0,Normal
FOC_20190812_09,295,0,Normal
FOC_20190812_09,296,0,Normal
FOC_20190812_09,297,0,Normal
FOC_20190812_09,298,0,Normal
FOC_20190812_09,299,0,Normal
FOC_20190812_09,300,0,Normal
FOC_20190812_09,301,0,Normal
FOC_20190812_09,302,0,Normal
FOC_20190812_09,303,0,Normal
FOC_20190812_09,304,0,Normal
FOC_20190812_09,305,0,Normal
FOC_20190812_09,306,0,Normal
FOC_20190812_09,307,0,Normal
FOC_20190812_09,308,0,Normal
FOC_20190812_09,309,0,Normal
FOC_20190812_09,310,0,Normal
FOC_20190812_09,311,0,Normal
FOC_20190812_09,312,0,Normal
FOC_20190812_09,313,0,Normal
FOC_20190812_09,314,0,Normal
FOC_20190812_09,315,0,Normal
FOC_20190812_09,316,0,Normal
FOC_20190812_09,317,0,Normal
FOC_20190812_09,318,0,Normal
FOC_20190812_09,319,0,Normal
FOC_20190812_09,320,0,Normal
FOC_20190812_09,321,0,Normal
FOC_20190812_09,322,0,Normal
FOC_20190812_09,323,0,Normal
FOC_20190812_09,324,0,Normal
FOC_20190812_09,325,0,Normal
FOC_20190812_09,326,0,Normal
