DATE,MOTOR COIL,FRONT IN,REAR_IN,FRONT OUT,REAR OUT,MACHINE TEMP,VIBRATION,VIB-X,VIB-Y,VIB-Z,SPINDLE LOAD,SPINDLE COMMAND SPEED,SPINDLE ACTUAL SPEED,SPINDLE DIRECTION,FEED SPEED,FEED OVERRIDE,FEED ACTUAL SPEED,DI_CUT,JOG OVERRIDE,RAPID OVERRIDE,FEED AXIS STATUS,RELATIVE1,RELATIVE2,RELATIVE3,RELATIVE4,RELATIVE5,RELATIVE6,RELATIVE7,RELATIVE8,ABSOLUTE1,ABSOLUTE2,ABSOLUTE3,ABSOLUTE4,ABSOLUTE5,ABSOLUTE6,ABSOLUTE7,ABSOLUTE8,MACHINE1,MACHINE2,MACHINE3,MACHINE4,MACHINE5,MACHINE6,MACHINE7,MACHINE8,DISTANCE1,DISTANCE2,DISTANCE3,DISTANCE4,DISTANCE5,DISTANCE6,DISTANCE7,DISTANCE8,LOAD1,LOAD2,LOAD3,LOAD4,LOAD5,LOAD6,LOAD7,LOAD8,NC MODE,NC STATUS,SPINDLE POT,SPINDLE PTN,MAIN PROGRAM,EXEC PROGRAM,SEQ NUMBER,MAIN COMMENT,MACHINE ALARM,MACHINE WARNING,EXEC BLOCK,BLOCK COUNTER,SPINDLE FTN,SPINDLE ITN,EMERGENCY,ADDITIONAL INCYCLE STATUS,CUTTING REMOVAL AMOUNT,SPINDLE OVERRIDE,MSPINDLE LOAD
2019/08/01 15:11:20:147,23.6,,,22.8,22.9,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,8,18,39,-6,-18,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:23:143,23.6,,,22.8,22.9,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,39,21,9,19,40,-7,-18,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:26:131,23.6,,,22.8,22.9,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,39,21,9,18,40,-6,-18,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:29:138,23.6,,,22.8,22.9,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,9,18,40,-6,-18,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:32:146,23.6,,,22.8,22.9,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,39,21,9,19,40,-6,-18,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:35:155,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,9,18,40,-6,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:38:151,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,9,20,40,-6,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:41:148,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,9,18,40,-6,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:44:146,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,9,20,40,-5,-18,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:47:154,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,10,18,40,-5,-18,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:50:151,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,22,10,19,40,-6,-18,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:53:155,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,10,19,40,-6,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:56:146,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,10,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:11:59:164,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,22,10,18,40,-6,-18,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:02:151,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,11,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:05:139,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,10,18,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:08:156,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,22,11,19,39,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:11:155,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,39,21,11,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:14:163,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,9,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:17:159,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,22,10,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:20:147,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,9,19,39,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:23:155,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,39,21,10,20,40,-6,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:26:164,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,21,9,19,39,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:29:160,23.6,,,22.8,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,22,10,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:32:147,23.6,,,22.9,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,22,9,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:35:171,23.6,,,22.9,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,22,9,19,39,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:38:163,23.6,,,22.9,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,39,22,9,18,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:41:159,23.6,,,22.9,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,39,21,9,18,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:44:168,23.6,,,22.9,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,22,10,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:47:164,23.6,,,22.9,23,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,39,22,9,18,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:50:163,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,22,9,19,40,-4,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:53:171,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,22,10,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:56:168,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,22,9,19,40,-4,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:12:59:165,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,21,10,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:02:173,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,21,10,19,40,-4,-18,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:05:171,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,22,11,19,40,-4,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:08:179,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,21,11,19,40,-5,-18,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:11:176,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,39,21,11,19,40,-4,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:14:173,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,22,12,19,39,-4,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:17:181,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,0,40,22,11,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:20:169,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,21,11,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:23:165,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,39,22,12,19,40,-5,-20,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:26:164,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,22,13,19,40,-4,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:29:172,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,22,9,19,40,-5,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:32:180,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,21,9,19,40,-4,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:35:177,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,22,9,19,40,-4,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:38:169,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,22,9,19,40,-4,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:41:172,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,39,22,10,19,39,-4,-18,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:44:180,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,22,9,19,40,-4,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
2019/08/01 15:13:47:176,23.6,,,22.9,23.1,,,0,0,0,0,4000,0,STOP,72,100,0,0,50,100,0,80.00598,-8.34948,-2.07384,10080.0004,0,-8.35322,-2.07385,0,157,58,30.4,0,0,-8.35322,30.4,0,80.00584,-8.35322,-2.07382,0,0,-8.35322,-2.07382,0,0,0,0,0,0,0,0,0,-1,40,22,9,19,39,-4,-19,MEMORY,HOLD,21,50020000,1712,1002,13424,68A314071 2012 -2712 OP1,0,161004,N13424 M0 ,11528,0,0,0,-1,,0,
