DATE,MOTOR COIL,FRONT IN,REAR_IN,FRONT OUT,REAR OUT,MACHINE TEMP,VIBRATION,VIB-X,VIB-Y,VIB-Z,SPINDLE LOAD,SPINDLE COMMAND SPEED,SPINDLE ACTUAL SPEED,SPINDLE DIRECTION,FEED SPEED,FEED OVERRIDE,FEED ACTUAL SPEED,DI_CUT,JOG OVERRIDE,RAPID OVERRIDE,FEED AXIS STATUS,RELATIVE1,RELATIVE2,RELATIVE3,RELATIVE4,RELATIVE5,RELATIVE6,RELATIVE7,RELATIVE8,ABSOLUTE1,ABSOLUTE2,ABSOLUTE3,ABSOLUTE4,ABSOLUTE5,ABSOLUTE6,ABSOLUTE7,ABSOLUTE8,MACHINE1,MACHINE2,MACHINE3,MACHINE4,MACHINE5,MACHINE6,MACHINE7,MACHINE8,DISTANCE1,DISTANCE2,DISTANCE3,DISTANCE4,DISTANCE5,DISTANCE6,DISTANCE7,DISTANCE8,LOAD1,LOAD2,LOAD3,LOAD4,LOAD5,LOAD6,LOAD7,LOAD8,NC MODE,NC STATUS,SPINDLE POT,SPINDLE PTN,MAIN PROGRAM,EXEC PROGRAM,SEQ NUMBER,MAIN COMMENT,MACHINE ALARM,MACHINE WARNING,EXEC BLOCK,BLOCK COUNTER,SPINDLE FTN,SPINDLE ITN,EMERGENCY,ADDITIONAL INCYCLE STATUS,CUTTING REMOVAL AMOUNT,SPINDLE OVERRIDE,MSPINDLE LOAD
"2019/08/12 09:03:53:705","28.6","","","26.9","26.5","","","0.0","0.0","0.0","3.07","4000","3999","CW","432","100","26.96","1","50.00","100","01000111","25.83527","-42.15554","-31.13892","5400.0000","0.0003","-42.15747","-31.13907","0.0000","102.82912","24.18838","0.30500","0.0000","0.0000","-42.15747","0.54980","0.0000","25.83520","-42.15747","-31.13896","0.0000","0.0000","-42.15747","-31.13896","0.0000","0.00000","0.00000","0.25000","0.0000","0.0000","0.00000","0.00000","0.0000","13","-21","6","-2","-2","-21","0","2","MEMORY","START","22","75025019","2712","2003","70234","68A314071 2012 -2712 OP2","0","0","N70234 Z0.55500 F432. ","19331","0","0","0","-1","","99.9",""
"2019/08/12 09:03:56:713","28.6","","","26.9","26.5","","","0.0","0.0","0.0","1.87","4000","4000","CW","144","100","71.86","1","50.00","100","00000011","27.76361","-42.10467","-31.13892","5400.0000","0.0003","-42.10660","-31.13907","0.0000","104.74192","24.24712","0.30500","0.0000","0.0000","-42.10610","0.30500","0.0000","27.76354","-42.10660","-31.13896","0.0000","0.0000","-42.10660","-31.13896","0.0000","-0.13062","-0.02617","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-22","11","6","-3","-2","11","4","2","MEMORY","START","22","75025019","2712","2003","70255","68A314071 2012 -2712 OP2","0","0","N70243 X104.62708 Y24.22045 ","19352","0","0","0","-1","","100",""
"2019/08/12 09:03:59:693","28.6","","","26.9","26.5","","","0.0","0.0","0.1","1.60","4000","3999","CW","432","100","390.28","0","50.00","100","01000100","27.26448","-44.16154","-30.88467","5400.0000","0.0003","-44.16347","-30.88483","0.0000","104.25857","22.18975","0.55573","0.0000","0.0000","-44.16347","0.55500","0.0000","27.26441","-44.16347","-30.88471","0.0000","0.0000","-44.16347","-30.88471","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","8","33","112","-3","4","34","111","-4","MEMORY","START","22","75025019","2712","2003","70265","68A314071 2012 -2712 OP2","0","0","N70264 G01 Z0.30500 F72. ","19362","0","0","0","-1","","99.9",""
"2019/08/12 09:04:02:697","28.6","","","26.9","26.5","","","0.1","0.0","0.0","1.62","4000","4000","CW","432","100","552.00","0","50.00","100","01000100","25.74803","-43.92141","-29.63127","5400.0000","0.0003","-43.92334","-29.63142","0.0000","102.74212","22.42988","1.81265","0.0000","0.0000","-43.92334","0.55500","0.0000","25.74796","-43.92334","-29.63131","0.0000","0.0000","-43.92334","-29.63131","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-13","32","-34","-5","2","33","-36","-1","MEMORY","START","22","75025019","2712","2003","70273","68A314071 2012 -2712 OP2","0","0","N70273 G01 Z0.30500 F72. ","19370","0","0","0","-1","","100",""
"2019/08/12 09:04:05:698","28.6","","","26.9","26.5","","","0.0","0.0","0.0","1.59","4000","3999","CW","432","100","629.93","0","50.00","100","00000011","29.67185","-44.26677","-27.14392","5400.0000","0.0003","-44.26869","-27.14407","0.0000","106.66594","22.08453","4.30000","0.0000","0.0000","-44.26869","4.30000","0.0000","29.67178","-44.26869","-27.14396","0.0000","0.0000","-44.26869","-27.14396","0.0000","3.74143","0.01872","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-34","48","-7","-4","-4","48","-4","4","MEMORY","START","22","75025019","2712","2003","70287","68A314071 2012 -2712 OP2","0","0","N70287 X110.40737 Y22.10325 ","19384","0","0","0","-1","","99.9",""
"2019/08/12 09:04:08:685","28.6","","","26.9","26.5","","","0.0","0.0","0.0","1.86","4000","4000","CW","432","100","0.00","1","50.00","100","01000100","33.50180","-44.61549","-30.88847","5400.0000","0.0003","-44.61742","-30.88863","0.0000","110.49589","21.73580","0.56128","0.0000","0.0000","-44.61742","0.89096","0.0000","33.50173","-44.61742","-30.88851","0.0000","0.0000","-44.61742","-30.88851","0.0000","0.00000","0.00000","3.74455","0.0000","0.0000","0.00000","0.00000","0.0000","-20","37","-1","-3","-9","37","-1","9","MEMORY","START","22","75025019","2712","2003","70301","68A314071 2012 -2712 OP2","0","0","N70301 G00 Z4.30000 ","19398","0","0","0","-1","","100",""
"2019/08/12 09:04:11:704","28.6","","","26.9","26.5","","","0.0","0.0","0.0","2.70","4000","3999","CW","432","100","57.41","1","50.00","100","01000111","34.63287","-44.65982","-31.12377","5400.0000","0.0003","-44.66175","-31.12393","0.0000","111.62696","21.69147","0.33095","0.0000","0.0000","-44.66175","0.53540","0.0000","34.63280","-44.66175","-31.12381","0.0000","0.0000","-44.66175","-31.12381","0.0000","0.00000","0.00000","0.23485","0.0000","0.0000","0.00000","0.00000","0.0000","-12","6","5","-4","3","6","1","-2","MEMORY","START","22","75025019","2712","2003","70315","68A314071 2012 -2712 OP2","0","0","N70314 Z0.55500 F432. ","19412","0","0","0","-1","","99.9",""
"2019/08/12 09:04:14:722","28.6","","","26.9","26.5","","","0.0","0.0","0.0","1.88","4000","4000","CW","144","100","60.48","1","50.00","100","00000011","33.61991","-42.32513","-31.13892","5400.0000","0.0003","-42.32705","-31.13907","0.0000","110.61211","24.04349","0.30500","0.0000","0.0000","-42.30973","0.30500","0.0000","33.61984","-42.32705","-31.13896","0.0000","0.0000","-42.32705","-31.13896","0.0000","-0.12383","-0.07758","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-5","62","6","-3","4","61","4","-5","MEMORY","START","22","75025019","2712","2003","70330","68A314071 2012 -2712 OP2","0","0","N70330 Z0.55500 F432. ","19427","0","0","0","-1","","100",""
"2019/08/12 09:04:17:709","28.6","","","26.9","26.5","","","0.0","0.0","0.0","1.95","4000","4000","CW","72","100","72.00","1","50.00","100","00000011","35.29268","-42.55263","-31.13892","5400.0000","0.0003","-42.55455","-31.13907","0.0000","112.28677","23.79867","0.30500","0.0000","0.0000","-42.55455","0.30500","0.0000","35.29261","-42.55455","-31.13896","0.0000","0.0000","-42.55455","-31.13896","0.0000","0.00819","0.20856","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-31","48","5","-3","-12","49","5","12","MEMORY","START","22","75025019","2712","2003","70341","68A314071 2012 -2712 OP2","0","0","N70339 X112.14764 Y23.98339 ","19439","0","0","0","-1","","100",""
"2019/08/12 09:04:20:686","28.6","","","26.9","26.5","","","0.0","0.0","0.0","1.58","4000","4000","CW","432","100","299.93","0","50.00","100","00000011","39.53536","-42.77214","-27.14392","5400.0000","0.0003","-42.77407","-27.14407","0.0000","116.53454","23.57901","4.30000","0.0000","0.0000","-42.77421","4.30000","0.0000","39.53529","-42.77407","-27.14396","0.0000","0.0000","-42.77407","-27.14396","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","159","20","-5","-2","6","20","-1","-6","MEMORY","START","22","75025019","2712","2003","70358","68A314071 2012 -2712 OP2","0","0","N70358 Z0.55500 ","19455","0","0","0","-1","","100",""
"2019/08/12 09:04:23:721","28.6","","","26.9","26.5","","","0.0","0.0","0.0","1.82","4000","4000","CW","432","100","42.08","0","50.00","100","00000011","39.90510","-42.70574","-27.14392","5400.0000","0.0003","-42.70767","-27.14407","0.0000","116.89918","23.64555","4.30000","0.0000","0.0000","-42.70767","4.30000","0.0000","39.90502","-42.70767","-27.14396","0.0000","0.0000","-42.70767","-27.14396","0.0000","-0.07932","-1.79362","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-6","-27","7","-2","-3","-27","1","3","MEMORY","START","22","75025019","2712","2003","70373","68A314071 2012 -2712 OP2","0","0","N70373 X116.81986 Y21.85193 ","19470","0","0","0","-1","","100",""
"2019/08/12 09:04:26:713","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.98","4000","4000","CW","432","100","1.52","0","50.00","100","01000100","39.91593","-44.86507","-30.65504","5400.0000","0.0003","-44.86700","-30.65519","0.0000","116.91002","21.48622","0.83140","0.0000","0.0000","-44.86700","2.48676","0.0000","39.91586","-44.86700","-30.65508","0.0000","0.0000","-44.86700","-30.65508","0.0000","0.00000","0.00000","3.51112","0.0000","0.0000","0.00000","0.00000","0.0000","-22","29","128","-2","-9","29","125","9","MEMORY","START","22","75025019","2712","2003","70387","68A314071 2012 -2712 OP2","0","0","N70387 G00 Z4.30000 ","19484","0","0","0","-1","","100",""
"2019/08/12 09:04:29:698","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.97","4000","4000","CW","108","100","72.00","1","50.00","100","00000011","47.23180","-45.19696","-31.13892","5400.0000","0.0003","-45.19889","-31.13907","0.0000","124.22317","21.15433","0.30500","0.0000","0.0000","-45.19889","0.30500","0.0000","47.23173","-45.19889","-31.13896","0.0000","0.0000","-45.19889","-31.13896","0.0000","0.00000","-0.08200","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","32","6","-2","-7","33","5","7","MEMORY","START","22","75025019","2712","2003","70397","68A314071 2012 -2712 OP2","0","0","N70394 X124.23134 Y21.05176 ","19494","0","0","0","-1","","100",""
"2019/08/12 09:04:32:697","28.6","","","27.0","26.5","","","0.0","0.0","0.0","2.04","4000","4000","CW","72","100","52.17","1","50.00","100","00000011","47.39858","-43.09312","-31.13892","5400.0000","0.0003","-43.09504","-31.13907","0.0000","124.38788","23.28658","0.30500","0.0000","0.0000","-43.06664","0.30500","0.0000","47.39850","-43.09504","-31.13896","0.0000","0.0000","-43.09504","-31.13896","0.0000","-0.05222","0.30976","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","25","49","0","-1","6","48","2","-6","MEMORY","START","22","75025019","2712","2003","70405","68A314071 2012 -2712 OP2","0","0","N70405 X124.23639 Y23.56777 ","19507","0","0","0","-1","","100",""
"2019/08/12 09:04:35:714","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.56","4000","3999","CW","432","100","629.92","0","50.00","100","01000100","52.67568","-43.35124","-30.24847","5400.0000","0.0003","-43.35317","-30.24862","0.0000","129.66977","23.00005","1.00488","0.0000","0.0000","-43.35317","0.55500","0.0000","52.67561","-43.35317","-30.24851","0.0000","0.0000","-43.35317","-30.24851","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-8","30","12","-1","-2","30","7","2","MEMORY","START","22","75025019","2712","2003","70417","68A314071 2012 -2712 OP2","0","0","N70417 G01 Z0.30500 F72. ","19515","0","0","0","-1","","99.9",""
"2019/08/12 09:04:38:704","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.57","4000","3999","CW","432","100","31.35","0","50.00","100","01000100","54.23586","-43.91264","-27.27541","5400.0000","0.0003","-43.91457","-27.27556","0.0000","131.22995","22.43865","4.10444","0.0000","0.0000","-43.91457","2.70420","0.0000","54.23579","-43.91457","-27.27545","0.0000","0.0000","-43.91457","-27.27545","0.0000","0.00000","0.00000","-3.61351","0.0000","0.0000","0.00000","0.00000","0.0000","1","34","-96","0","-3","34","-94","3","MEMORY","START","22","75025019","2712","2003","70430","68A314071 2012 -2712 OP2","0","0","N70430 Z0.55500 ","19527","0","0","0","-1","","99.9",""
"2019/08/12 09:04:41:698","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.78","4000","4000","CW","432","100","9.14","0","50.00","100","00000011","54.24705","-44.16487","-27.14392","5400.0000","0.0003","-44.16679","-27.14407","0.0000","131.24114","22.18643","4.30000","0.0000","0.0000","-44.16679","4.30000","0.0000","54.24698","-44.16679","-27.14396","0.0000","0.0000","-44.16679","-27.14396","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-96","-135","0","0","1","-134","-4","-1","MEMORY","START","22","75025019","2712","2003","70446","68A314071 2012 -2712 OP2","0","0","N70446 Z0.55500 ","19543","0","0","0","-1","","100",""
"2019/08/12 09:04:44:713","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.90","4000","4000","CW","432","100","615.40","0","50.00","100","01000100","54.20917","-45.70157","-27.35327","5400.0000","0.0003","-45.70350","-27.35343","0.0000","131.20326","20.64972","4.09065","0.0000","0.0000","-45.70350","4.30000","0.0000","54.20910","-45.70350","-27.35331","0.0000","0.0000","-45.70350","-27.35331","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","18","27","-99","0","4","27","-103","-3","MEMORY","START","22","75025019","2712","2003","70460","68A314071 2012 -2712 OP2","0","0","N70460 X129.94624 Y21.18427 ","19557","0","0","0","-1","","100",""
"2019/08/12 09:04:47:705","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.96","4000","4000","CW","432","100","50.36","0","50.00","100","01000100","53.03832","-45.53714","-30.05774","5400.0000","0.0003","-45.53907","-30.05789","0.0000","130.03241","20.81415","1.38618","0.0000","0.0000","-45.53907","3.49463","0.0000","53.03825","-45.53907","-30.05778","0.0000","0.0000","-45.53907","-30.05778","0.0000","0.00000","0.00000","2.91382","0.0000","0.0000","0.00000","0.00000","0.0000","-5","38","201","0","-3","38","200","3","MEMORY","START","22","75025019","2712","2003","70475","68A314071 2012 -2712 OP2","0","0","N70475 G00 Z4.30000 ","19572","0","0","0","-1","","100",""
"2019/08/12 09:04:50:702","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.84","4000","4000","CW","144","100","21.00","1","50.00","100","00000011","59.65944","-46.61295","-31.13892","5400.0000","0.0003","-46.61487","-31.13907","0.0000","136.65772","19.74766","0.30500","0.0000","0.0000","-46.60556","0.30500","0.0000","59.65937","-46.61487","-31.13896","0.0000","0.0000","-46.61487","-31.13896","0.0000","0.00000","0.10660","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-10","20","7","1","-10","20","4","10","MEMORY","START","22","75025019","2712","2003","70491","68A314071 2012 -2712 OP2","0","0","N70491 Z0.55500 F432. ","19588","0","0","0","-1","","100",""
"2019/08/12 09:04:53:710","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.82","4000","3999","CW","72","100","72.00","1","50.00","100","00000001","59.49338","-44.24289","-31.13892","5400.0000","0.0003","-44.24482","-31.13907","0.0000","136.65772","22.10840","0.30500","0.0000","0.0000","-44.24482","0.30500","0.0000","59.49331","-44.24482","-31.13896","0.0000","0.0000","-44.24482","-31.13896","0.0000","0.17025","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-24","29","6","0","4","28","5","-4","MEMORY","START","22","75025019","2712","2003","70506","68A314071 2012 -2712 OP2","0","0","N70497 Y22.25744 F144. ","19603","0","0","0","-1","","99.9",""
"2019/08/12 09:04:56:713","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.65","4000","4000","CW","432","100","630.30","0","50.00","100","00000011","47.04969","-43.61442","-27.14392","5400.0000","0.0003","-43.61635","-27.14407","0.0000","124.04378","22.73687","4.30000","0.0000","0.0000","-43.61635","4.30000","0.0000","47.04962","-43.61635","-27.14396","0.0000","0.0000","-43.61635","-27.14396","0.0000","-53.47205","1.85656","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","39","44","-11","0","0","45","-4","-1","MEMORY","START","22","75025019","2712","2003","70509","68A314071 2012 -2712 OP2","0","0","N70509 X70.57173 Y24.59343 ","19606","0","0","0","-1","","100",""
"2019/08/12 09:04:59:705","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.73","4000","3999","CW","432","100","630.30","0","50.00","100","00000011","15.46964","-42.51796","-27.14392","5400.0000","0.0003","-42.51988","-27.14407","0.0000","92.46373","23.83334","4.30000","0.0000","0.0000","-42.51988","4.30000","0.0000","15.46957","-42.51988","-27.14396","0.0000","0.0000","-42.51988","-27.14396","0.0000","-21.89200","0.76009","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","37","50","-4","0","0","49","0","0","MEMORY","START","22","75025019","2712","2003","70509","68A314071 2012 -2712 OP2","0","0","N70509 X70.57173 Y24.59343 ","19606","0","0","0","-1","","99.9",""
"2019/08/12 09:05:02:714","28.6","","","27.0","26.5","","","0.0","0.0","0.0","2.02","4000","3999","CW","72","100","42.08","1","50.00","100","01000100","-6.42236","-41.75786","-30.94843","5400.0000","0.0003","-41.75979","-30.94858","0.0000","70.57173","24.59343","0.49549","0.0000","0.0000","-41.75979","0.34380","0.0000","-6.42243","-41.75979","-30.94847","0.0000","0.0000","-41.75979","-30.94847","0.0000","0.00000","0.00000","-0.19049","0.0000","0.0000","0.00000","0.00000","0.0000","14","35","-43","0","0","34","-40","0","MEMORY","START","22","75025019","2712","2003","70512","68A314071 2012 -2712 OP2","0","0","N70512 X71.05248 Y24.70316 ","19609","0","0","0","-1","","99.9",""
"2019/08/12 09:05:05:710","28.6","","","27.0","26.5","","","0.0","0.0","0.1","1.70","4000","3999","CW","432","100","512.63","0","50.00","100","01000100","-6.25369","-43.23009","-29.54792","5400.0000","0.0003","-43.23202","-29.54807","0.0000","70.74040","23.12120","1.73004","0.0000","0.0000","-43.23202","0.55500","0.0000","-6.25376","-43.23202","-29.54796","0.0000","0.0000","-43.23202","-29.54796","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","8","29","-33","0","-1","29","-34","0","MEMORY","START","22","75025019","2712","2003","70528","68A314071 2012 -2712 OP2","0","0","N70528 G01 Z0.30500 F72. ","19625","0","0","0","-1","","99.9",""
"2019/08/12 09:05:08:698","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.72","4000","4000","CW","432","100","611.47","0","50.00","100","00000011","-8.78485","-43.36895","-27.14392","5400.0000","0.0003","-43.37088","-27.14407","0.0000","68.20924","22.98234","4.30000","0.0000","0.0000","-43.37088","4.30000","0.0000","-8.78492","-43.37088","-27.14396","0.0000","0.0000","-43.37088","-27.14396","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-128","40","-7","0","-3","40","-6","3","MEMORY","START","22","75025019","2712","2003","70543","68A314071 2012 -2712 OP2","0","0","N70543 Z0.55500 ","19640","0","0","0","-1","","100",""
"2019/08/12 09:05:11:715","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.91","4000","4000","CW","432","100","472.95","0","50.00","100","01000100","-9.48986","-43.53498","-27.15168","5400.0000","0.0003","-43.53691","-27.15183","0.0000","67.50423","22.81631","4.29224","0.0000","0.0000","-43.53691","4.30000","0.0000","-9.48993","-43.53691","-27.15172","0.0000","0.0000","-43.53691","-27.15172","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","2","35","-122","0","9","35","-127","-9","MEMORY","START","22","75025019","2712","2003","70557","68A314071 2012 -2712 OP2","0","0","N70557 X66.25228 Y23.18100 ","19654","0","0","0","-1","","100",""
"2019/08/12 09:05:14:701","28.6","","","27.0","26.5","","","0.0","0.0","0.0","2.11","4000","4000","CW","432","100","0.00","1","50.00","100","01000100","-10.61993","-43.52454","-30.88886","5400.0000","0.0003","-43.52647","-30.88901","0.0000","66.37416","22.82675","0.55827","0.0000","0.0000","-43.52647","0.80697","0.0000","-10.62000","-43.52647","-30.88889","0.0000","0.0000","-43.52647","-30.88889","0.0000","0.00000","0.00000","3.74493","0.0000","0.0000","0.00000","0.00000","0.0000","-19","37","0","0","-2","37","-1","2","MEMORY","START","22","75025019","2712","2003","70571","68A314071 2012 -2712 OP2","0","0","N70571 G00 Z4.30000 ","19668","0","0","0","-1","","100",""
"2019/08/12 09:05:17:711","28.6","","","27.0","26.5","","","0.0","0.0","0.0","2.98","4000","3999","CW","432","100","36.43","1","50.00","100","01000111","-10.71616","-41.55670","-31.13892","5400.0000","0.0003","-41.55862","-31.13907","0.0000","66.27801","24.77988","0.30500","0.0000","0.0000","-41.56724","0.53540","0.0000","-10.71623","-41.55862","-31.13896","0.0000","0.0000","-41.55862","-31.13896","0.0000","0.00000","0.00000","0.25000","0.0000","0.0000","0.00000","0.00000","0.0000","11","-30","5","0","-3","-30","-1","4","MEMORY","START","22","75025019","2712","2003","70587","68A314071 2012 -2712 OP2","0","0","N70587 Z0.55500 F432. ","19684","0","0","0","-1","","99.9",""
"2019/08/12 09:05:20:718","28.6","","","27.0","26.5","","","0.0","0.0","0.0","2.15","4000","3999","CW","108","100","35.57","1","50.00","100","00000011","-9.53854","-41.44881","-31.13892","5400.0000","0.0003","-41.45073","-31.13907","0.0000","67.43589","24.90244","0.30500","0.0000","0.0000","-41.45078","0.30500","0.0000","-9.53861","-41.45073","-31.13896","0.0000","0.0000","-41.45073","-31.13896","0.0000","-0.07321","-0.08010","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","76","30","7","0","-3","31","3","3","MEMORY","START","22","75025019","2712","2003","70604","68A314071 2012 -2712 OP2","0","0","N70604 Z0.55500 F432. ","19701","0","0","0","-1","","99.9",""
"2019/08/12 09:05:23:726","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.89","4000","3999","CW","432","100","497.09","0","50.00","100","01000100","-16.52780","-41.97895","-30.88467","5400.0000","0.0003","-41.98088","-30.88483","0.0000","60.46629","24.37234","0.55925","0.0000","0.0000","-41.98088","0.55500","0.0000","-16.52787","-41.98088","-30.88471","0.0000","0.0000","-41.98088","-30.88471","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","14","24","111","0","9","24","111","-9","MEMORY","START","22","75025019","2712","2003","70609","68A314071 2012 -2712 OP2","0","0","N70608 G01 Z0.30500 F72. ","19706","0","0","0","-1","","99.9",""
"2019/08/12 09:05:26:702","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.77","4000","4000","CW","432","100","150.33","0","50.00","100","01000100","-18.03343","-41.77974","-27.14392","5400.0000","0.0003","-41.78167","-27.14407","0.0000","58.96066","24.57155","4.29858","0.0000","0.0000","-41.78167","4.13202","0.0000","-18.03350","-41.78167","-27.14396","0.0000","0.0000","-41.78167","-27.14396","0.0000","0.00000","0.00000","-3.74500","0.0000","0.0000","0.00000","0.00000","0.0000","-34","19","-6","0","-3","19","-5","4","MEMORY","START","22","75025019","2712","2003","70623","68A314071 2012 -2712 OP2","0","0","N70623 Z0.55500 ","19720","0","0","0","-1","","100",""
"2019/08/12 09:05:29:710","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.84","4000","4000","CW","432","100","13.72","0","50.00","100","00000011","-17.66617","-41.64388","-27.14392","5400.0000","0.0003","-41.64580","-27.14407","0.0000","59.32136","24.65513","4.30000","0.0000","0.0000","-41.69809","4.30000","0.0000","-17.66624","-41.64580","-27.14396","0.0000","0.0000","-41.64580","-27.14396","0.0000","-0.21054","-1.67877","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-6","23","9","0","-4","23","5","4","MEMORY","START","22","75025019","2712","2003","70639","68A314071 2012 -2712 OP2","0","0","N70639 X59.11738 Y23.02865 ","19737","0","0","0","-1","","100",""
"2019/08/12 09:05:32:718","28.6","","","27.0","26.5","","","0.0","0.0","0.0","2.09","4000","4000","CW","432","100","26.74","0","50.00","100","01000100","-17.65843","-43.56301","-30.45983","5400.0000","0.0003","-43.56494","-30.45998","0.0000","59.33566","22.78828","1.10557","0.0000","0.0000","-43.56494","3.15867","0.0000","-17.65850","-43.56494","-30.45987","0.0000","0.0000","-43.56494","-30.45987","0.0000","0.00000","0.00000","3.31591","0.0000","0.0000","0.00000","0.00000","0.0000","-21","32","193","0","-10","31","191","10","MEMORY","START","22","75025019","2712","2003","70653","68A314071 2012 -2712 OP2","0","0","N70653 G00 Z4.30000 ","19750","0","0","0","-1","","100",""
"2019/08/12 09:05:35:715","28.6","","","27.0","26.5","","","0.2","0.1","0.0","2.26","4000","4000","CW","432","100","23.18","1","50.00","100","01000100","-16.52963","-43.63637","-30.92673","5400.0000","0.0003","-43.63830","-30.92689","0.0000","60.46446","22.71492","0.51719","0.0000","0.0000","-43.63830","0.55500","0.0000","-16.52970","-43.63830","-30.92677","0.0000","0.0000","-43.63830","-30.92677","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","17","26","39","0","7","26","39","-7","MEMORY","START","22","75025019","2712","2003","70668","68A314071 2012 -2712 OP2","0","0","N70668 G00 Z4.30000 ","19765","0","0","0","-1","","100",""
"2019/08/12 09:05:38:714","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.92","4000","4000","CW","108","100","37.49","1","50.00","100","00000011","-20.55430","-43.65142","-31.13892","5400.0000","0.0003","-43.65334","-31.13907","0.0000","56.43979","22.65918","0.30500","0.0000","0.0000","-43.69404","0.30500","0.0000","-20.55437","-43.65334","-31.13896","0.0000","0.0000","-43.65334","-31.13896","0.0000","0.12232","-0.11626","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","1","-29","6","0","7","-29","4","-8","MEMORY","START","22","75025019","2712","2003","70683","68A314071 2012 -2712 OP2","0","0","N70683 Z0.55500 F432. ","19780","0","0","0","-1","","100",""
"2019/08/12 09:05:41:731","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.84","4000","3999","CW","72","100","65.50","1","50.00","100","00000011","-22.21812","-43.53014","-31.13892","5400.0000","0.0003","-43.53206","-31.13907","0.0000","54.74789","22.81475","0.30500","0.0000","0.0000","-43.53847","0.30500","0.0000","-22.21819","-43.53206","-31.13896","0.0000","0.0000","-43.53206","-31.13896","0.0000","-0.29618","-0.06760","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","41","12","2","0","1","12","4","0","MEMORY","START","22","75025019","2712","2003","70694","68A314071 2012 -2712 OP2","0","0","N70689 Y22.68484 F108. ","19793","0","0","0","-1","","99.9",""
"2019/08/12 09:05:44:730","28.6","","","27.0","26.5","","","0.0","0.0","0.0","1.77","4000","3999","CW","432","100","50.36","0","50.00","100","01000100","-21.91505","-41.86891","-27.42032","5400.0000","0.0003","-41.87084","-27.42047","0.0000","55.07904","24.48238","3.87091","0.0000","0.0000","-41.87084","1.86430","0.0000","-21.91512","-41.87084","-27.42036","0.0000","0.0000","-41.87084","-27.42036","0.0000","0.00000","0.00000","-3.46860","0.0000","0.0000","0.00000","0.00000","0.0000","12","43","-160","0","-1","43","-157","1","MEMORY","START","22","75025019","2712","2003","70710","68A314071 2012 -2712 OP2","0","0","N70710 Z0.55500 ","19807","0","0","0","-1","","99.9",""
