DATE,MOTOR COIL,FRONT IN,REAR_IN,FRONT OUT,REAR OUT,MACHINE TEMP,VIBRATION,VIB-X,VIB-Y,VIB-Z,SPINDLE LOAD,SPINDLE COMMAND SPEED,SPINDLE ACTUAL SPEED,SPINDLE DIRECTION,FEED SPEED,FEED OVERRIDE,FEED ACTUAL SPEED,DI_CUT,JOG OVERRIDE,RAPID OVERRIDE,FEED AXIS STATUS,RELATIVE1,RELATIVE2,RELATIVE3,RELATIVE4,RELATIVE5,RELATIVE6,RELATIVE7,RELATIVE8,ABSOLUTE1,ABSOLUTE2,ABSOLUTE3,ABSOLUTE4,ABSOLUTE5,ABSOLUTE6,ABSOLUTE7,ABSOLUTE8,MACHINE1,MACHINE2,MACHINE3,MACHINE4,MACHINE5,MACHINE6,MACHINE7,MACHINE8,DISTANCE1,DISTANCE2,DISTANCE3,DISTANCE4,DISTANCE5,DISTANCE6,DISTANCE7,DISTANCE8,LOAD1,LOAD2,LOAD3,LOAD4,LOAD5,LOAD6,LOAD7,LOAD8,NC MODE,NC STATUS,SPINDLE POT,SPINDLE PTN,MAIN PROGRAM,EXEC PROGRAM,SEQ NUMBER,MAIN COMMENT,MACHINE ALARM,MACHINE WARNING,EXEC BLOCK,BLOCK COUNTER,SPINDLE FTN,SPINDLE ITN,EMERGENCY,ADDITIONAL INCYCLE STATUS,CUTTING REMOVAL AMOUNT,SPINDLE OVERRIDE,MSPINDLE LOAD
"2019/08/01 16:09:29:942","23.6","","","23.6","23.8","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00015","0.00002","0.0001","0.0002","-0.00195","0.00002","0.0000","76.99409","66.35127","38.77253","359.9998","0.0000","0.00015","-0.09838","0.0002","-0.00007","-0.00195","-0.09844","359.9998","0.0000","-0.00195","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:09:32:926","23.6","","","23.6","23.8","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00014","0.00002","0.0001","0.0002","-0.00195","0.00002","0.0000","76.99409","66.35127","38.77253","359.9998","0.0000","0.00014","-0.09838","0.0002","-0.00007","-0.00195","-0.09844","359.9998","0.0000","-0.00195","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:09:35:938","23.6","","","23.6","23.8","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00013","0.00002","0.0001","0.0002","-0.00196","0.00002","0.0000","76.99409","66.35126","38.77253","359.9998","0.0000","0.00014","-0.09838","0.0002","-0.00007","-0.00196","-0.09844","359.9998","0.0000","-0.00196","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:09:38:951","23.6","","","23.6","23.8","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00013","0.00002","0.0001","0.0002","-0.00196","0.00002","0.0000","76.99409","66.35126","38.77253","359.9998","0.0000","0.00013","-0.09838","0.0002","-0.00007","-0.00196","-0.09844","359.9998","0.0000","-0.00196","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:09:41:922","23.6","","","23.6","23.8","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00013","0.00002","0.0001","0.0002","-0.00197","0.00002","0.0000","76.99409","66.35125","38.77253","359.9998","0.0000","0.00013","-0.09838","0.0002","-0.00007","-0.00197","-0.09844","359.9998","0.0000","-0.00197","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:09:44:950","23.6","","","23.6","23.8","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00012","0.00002","0.0001","0.0002","-0.00197","0.00002","0.0000","76.99409","66.35125","38.77253","359.9998","0.0000","0.00012","-0.09838","0.0002","-0.00007","-0.00197","-0.09844","359.9998","0.0000","-0.00197","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:09:47:934","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00011","0.00002","0.0001","0.0002","-0.00198","0.00002","0.0000","76.99409","66.35124","38.77253","359.9998","0.0000","0.00011","-0.09838","0.0002","-0.00007","-0.00198","-0.09844","359.9998","0.0000","-0.00198","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:09:50:934","23.6","","","23.6","23.8","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00011","0.00002","0.0001","0.0002","-0.00198","0.00002","0.0000","76.99409","66.35124","38.77253","359.9998","0.0000","0.00011","-0.09838","0.0002","-0.00007","-0.00198","-0.09844","359.9998","0.0000","-0.00198","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:09:53:942","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00011","0.00002","0.0001","0.0002","-0.00199","0.00002","0.0000","76.99409","66.35123","38.77253","359.9998","0.0000","0.00011","-0.09838","0.0002","-0.00007","-0.00199","-0.09844","359.9998","0.0000","-0.00199","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:09:56:950","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00010","0.00002","0.0001","0.0002","-0.00199","0.00002","0.0000","76.99409","66.35123","38.77253","359.9998","0.0000","0.00010","-0.09838","0.0002","-0.00007","-0.00199","-0.09844","359.9998","0.0000","-0.00199","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:09:59:926","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00009","0.00002","0.0001","0.0002","-0.00200","0.00002","0.0000","76.99409","66.35122","38.77253","359.9998","0.0000","0.00009","-0.09838","0.0002","-0.00007","-0.00200","-0.09844","359.9998","0.0000","-0.00200","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:02:934","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00009","0.00002","0.0001","0.0002","-0.00200","0.00002","0.0000","76.99409","66.35122","38.77253","359.9998","0.0000","0.00009","-0.09838","0.0002","-0.00007","-0.00200","-0.09844","359.9998","0.0000","-0.00200","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:05:942","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00009","0.00002","0.0001","0.0002","-0.00201","0.00002","0.0000","76.99409","66.35121","38.77253","359.9998","0.0000","0.00009","-0.09838","0.0002","-0.00007","-0.00201","-0.09844","359.9998","0.0000","-0.00201","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:08:958","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00008","0.00002","0.0001","0.0002","-0.00201","0.00002","0.0000","76.99409","66.35121","38.77253","359.9998","0.0000","0.00008","-0.09838","0.0002","-0.00007","-0.00201","-0.09844","359.9998","0.0000","-0.00201","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:11:950","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00008","0.00002","0.0001","0.0002","-0.00202","0.00002","0.0000","76.99409","66.35120","38.77253","359.9998","0.0000","0.00008","-0.09838","0.0002","-0.00007","-0.00202","-0.09844","359.9998","0.0000","-0.00202","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:14:942","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00007","0.00002","0.0001","0.0002","-0.00202","0.00002","0.0000","76.99409","66.35120","38.77253","359.9998","0.0000","0.00007","-0.09838","0.0002","-0.00007","-0.00202","-0.09844","359.9998","0.0000","-0.00202","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:17:942","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00007","0.00002","0.0001","0.0002","-0.00202","0.00002","0.0000","76.99409","66.35119","38.77253","359.9998","0.0000","0.00007","-0.09838","0.0002","-0.00007","-0.00202","-0.09844","359.9998","0.0000","-0.00202","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:20:951","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00006","0.00002","0.0001","0.0002","-0.00203","0.00002","0.0000","76.99409","66.35119","38.77253","359.9998","0.0000","0.00006","-0.09838","0.0002","-0.00007","-0.00203","-0.09844","359.9998","0.0000","-0.00203","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:23:958","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00006","0.00002","0.0001","0.0002","-0.00204","0.00002","0.0000","76.99409","66.35118","38.77253","359.9998","0.0000","0.00006","-0.09838","0.0002","-0.00007","-0.00204","-0.09844","359.9998","0.0000","-0.00204","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:26:942","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00006","0.00002","0.0001","0.0002","-0.00204","0.00002","0.0000","76.99409","66.35118","38.77253","359.9998","0.0000","0.00006","-0.09838","0.0002","-0.00007","-0.00204","-0.09844","359.9998","0.0000","-0.00204","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:29:950","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00005","0.00002","0.0001","0.0002","-0.00204","0.00002","0.0000","76.99409","66.35118","38.77253","359.9998","0.0000","0.00005","-0.09838","0.0002","-0.00007","-0.00204","-0.09844","359.9998","0.0000","-0.00204","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:32:950","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00005","0.00002","0.0001","0.0002","-0.00205","0.00002","0.0000","76.99409","66.35117","38.77253","359.9998","0.0000","0.00005","-0.09838","0.0002","-0.00007","-0.00205","-0.09844","359.9998","0.0000","-0.00205","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:35:938","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00004","0.00002","0.0001","0.0002","-0.00205","0.00002","0.0000","76.99409","66.35117","38.77253","359.9998","0.0000","0.00004","-0.09838","0.0002","-0.00007","-0.00205","-0.09844","359.9998","0.0000","-0.00205","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:38:951","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00004","0.00002","0.0001","0.0002","-0.00206","0.00002","0.0000","76.99409","66.35116","38.77253","359.9998","0.0000","0.00004","-0.09838","0.0002","-0.00007","-0.00206","-0.09844","359.9998","0.0000","-0.00206","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:41:950","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00004","0.00002","0.0001","0.0002","-0.00206","0.00002","0.0000","76.99409","66.35116","38.77253","359.9998","0.0000","0.00004","-0.09838","0.0002","-0.00007","-0.00206","-0.09844","359.9998","0.0000","-0.00206","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:44:962","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00003","0.00002","0.0001","0.0002","-0.00206","0.00002","0.0000","76.99409","66.35116","38.77253","359.9998","0.0000","0.00003","-0.09838","0.0002","-0.00007","-0.00206","-0.09844","359.9998","0.0000","-0.00206","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:47:975","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00003","0.00002","0.0001","0.0002","-0.00207","0.00002","0.0000","76.99409","66.35115","38.77253","359.9998","0.0000","0.00003","-0.09838","0.0002","-0.00007","-0.00207","-0.09844","359.9998","0.0000","-0.00207","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:50:958","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00002","0.00002","0.0001","0.0002","-0.00207","0.00002","0.0000","76.99409","66.35115","38.77253","359.9998","0.0000","0.00002","-0.09838","0.0002","-0.00007","-0.00207","-0.09844","359.9998","0.0000","-0.00207","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:53:950","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00002","0.00002","0.0001","0.0002","-0.00207","0.00002","0.0000","76.99409","66.35115","38.77253","359.9998","0.0000","0.00002","-0.09838","0.0002","-0.00007","-0.00207","-0.09844","359.9998","0.0000","-0.00207","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:56:942","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00002","0.00002","0.0001","0.0002","-0.00208","0.00002","0.0000","76.99409","66.35114","38.77253","359.9998","0.0000","0.00002","-0.09838","0.0002","-0.00007","-0.00208","-0.09844","359.9998","0.0000","-0.00208","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:10:59:958","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00001","0.00002","0.0001","0.0002","-0.00208","0.00002","0.0000","76.99409","66.35114","38.77253","359.9998","0.0000","0.00001","-0.09838","0.0002","-0.00007","-0.00208","-0.09844","359.9998","0.0000","-0.00208","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:11:02:951","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00001","0.00002","0.0001","0.0002","-0.00209","0.00002","0.0000","76.99409","66.35113","38.77253","359.9998","0.0000","0.00001","-0.09838","0.0002","-0.00007","-0.00209","-0.09844","359.9998","0.0000","-0.00209","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:11:05:942","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00000","0.00002","0.0001","0.0002","-0.00209","0.00002","0.0000","76.99409","66.35113","38.77253","359.9998","0.0000","0.00000","-0.09838","0.0002","-0.00007","-0.00209","-0.09844","359.9998","0.0000","-0.00209","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:11:08:958","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00000","0.00002","0.0001","0.0002","-0.00209","0.00002","0.0000","76.99409","66.35113","38.77253","359.9998","0.0000","0.00000","-0.09838","0.0002","-0.00007","-0.00209","-0.09844","359.9998","0.0000","-0.00209","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:11:11:958","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00000","0.00002","0.0001","0.0002","-0.00209","0.00002","0.0000","76.99409","66.35112","38.77253","359.9998","0.0000","0.00000","-0.09838","0.0002","-0.00007","-0.00209","-0.09844","359.9998","0.0000","-0.00209","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:11:14:975","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","0.00000","0.00002","0.0001","0.0002","-0.00210","0.00002","0.0000","76.99409","66.35112","38.77253","359.9998","0.0000","0.00000","-0.09838","0.0002","-0.00007","-0.00210","-0.09844","359.9998","0.0000","-0.00210","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:11:17:942","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","-0.00001","0.00002","0.0001","0.0002","-0.00210","0.00002","0.0000","76.99409","66.35112","38.77253","359.9998","0.0000","-0.00001","-0.09838","0.0002","-0.00007","-0.00210","-0.09844","359.9998","0.0000","-0.00210","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:11:20:959","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","-0.00001","0.00002","0.0001","0.0002","-0.00211","0.00002","0.0000","76.99409","66.35111","38.77253","359.9998","0.0000","-0.00001","-0.09838","0.0002","-0.00007","-0.00211","-0.09844","359.9998","0.0000","-0.00211","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:11:23:975","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","-0.00002","0.00002","0.0001","0.0002","-0.00211","0.00002","0.0000","76.99409","66.35111","38.77253","359.9998","0.0000","-0.00002","-0.09838","0.0002","-0.00007","-0.00211","-0.09844","359.9998","0.0000","-0.00211","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:11:26:967","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","-0.00002","0.00002","0.0001","0.0002","-0.00211","0.00002","0.0000","76.99409","66.35111","38.77253","359.9998","0.0000","-0.00002","-0.09838","0.0002","-0.00007","-0.00211","-0.09844","359.9998","0.0000","-0.00211","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
"2019/08/01 16:11:29:975","23.6","","","23.6","23.7","","","0.0","0.0","0.0","0.00","0","0","STOP","0","100","0.00","0","50.00","100","00000000","-0.00004","-0.00002","0.00002","0.0001","0.0002","-0.00211","0.00002","0.0000","76.99409","66.35111","38.77253","359.9998","0.0000","-0.00002","-0.09838","0.0002","-0.00007","-0.00211","-0.09844","359.9998","0.0000","-0.00211","-0.09838","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","0","0","0","0","0","0","MDI","RESET","3","2013","1712","0","0","68A314071 2012 -2712 OP1","70008","0","O0000%","0","2013","0","1","-1","","0",""
